event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,is_rainfall_induced,Landslide_date,start_date_1d,start_date_3d,start_date_7d,recordid,fixed_accuracy
2017-01-20 14:59:00,1.0,mudslide,rain,medium,above_road,-116.9863441,33.83302047,1,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10507,10
2017-04-24 18:27:00,10.0,landslide,downpour,small,above_road,72.97571516,35.08160909,1,2017-04-24,2017-04-23,2017-04-21,2017-04-17,10508,10
2017-07-12 13:28:00,1.0,landslide,rain,medium,natural_slope,94.09483333,25.69111465,1,2017-07-12,2017-07-11,2017-07-09,2017-07-05,10509,10
2017-04-16 13:34:00,5.0,landslide,rain,medium,natural_slope,73.2667525,40.6429665,1,2017-04-16,2017-04-15,2017-04-13,2017-04-09,10510,10
2017-02-05 21:44:00,5.0,landslide,rain,small,above_road,-124.0540224,43.98279054,1,2017-02-05,2017-02-04,2017-02-02,2017-01-29,10511,10
2017-03-23 14:24:00,1.0,mudslide,rain,medium,above_road,-117.3704058,49.98337245,1,2017-03-23,2017-03-22,2017-03-20,2017-03-16,10512,10
2017-02-12 17:05:00,1.0,landslide,Unknown,medium,above_road,73.00616682,35.11357355,0,2017-02-12,2017-02-11,2017-02-09,2017-02-05,10513,10
2017-05-07 13:28:00,1.0,landslide,continuous_rain,small,above_river,-79.67403367,43.44327375,1,2017-05-07,2017-05-06,2017-05-04,2017-04-30,10514,10
2017-03-16 17:32:00,5.0,mudslide,downpour,large,natural_slope,-76.62379815,-11.83785769,1,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10515,10
2017-03-19 15:47:00,5.0,landslide,Unknown,Unknown,natural_slope,93.75079688,23.32140323,0,2017-03-19,2017-03-18,2017-03-16,2017-03-12,10516,10
2017-07-13 13:28:00,5.0,landslide,rain,medium,natural_slope,74.63364102,34.06830898,1,2017-07-13,2017-07-12,2017-07-10,2017-07-06,10517,10
2017-07-09 13:23:00,5.0,mudslide,continuous_rain,medium,natural_slope,93.66495709,27.14163897,1,2017-07-09,2017-07-08,2017-07-06,2017-07-02,10518,10
2017-07-09 14:21:00,10.0,landslide,continuous_rain,medium,above_road,93.50102778,27.05957271,1,2017-07-09,2017-07-08,2017-07-06,2017-07-02,10519,10
2017-03-20 13:40:00,1.0,landslide,rain,small,below_road,-122.3852767,47.92444973,1,2017-03-20,2017-03-19,2017-03-17,2017-03-13,10520,10
2017-05-10 13:28:00,10.0,landslide,continuous_rain,small,above_road,33.55887923,-9.15405919,1,2017-05-10,2017-05-09,2017-05-07,2017-05-03,10521,10
2017-02-28 17:35:00,5.0,landslide,construction,medium,urban,-2.952155422,53.40132316,0,2017-02-28,2017-02-27,2017-02-25,2017-02-21,10522,10
2017-02-10 16:48:00,1.0,mudslide,rain,medium,above_road,-120.324996,38.76486531,1,2017-02-10,2017-02-09,2017-02-07,2017-02-03,10523,10
2017-03-16 20:44:00,5.0,landslide,construction,small,natural_slope,92.15455,22.64753,0,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10524,10
2016-09-17 14:24:00,10.0,landslide,,medium,natural_slope,101.829855,25.995587,0,2016-09-17,2016-09-16,2016-09-14,2016-09-10,10525,10
2017-01-08 19:12:00,1.0,landslide,snowfall_snowmelt,medium,natural_slope,72.89541201,35.03832793,0,2017-01-08,2017-01-07,2017-01-05,2017-01-01,10526,10
2017-05-16 14:05:00,5.0,landslide,continuous_rain,small,above_road,-77.03854042,18.16886468,1,2017-05-16,2017-05-15,2017-05-13,2017-05-09,10527,10
2016-12-18 14:02:00,5.0,landslide,rain,small,above_road,179.991364,-16.53006,1,2016-12-18,2016-12-17,2016-12-15,2016-12-11,10528,10
2017-04-26 13:17:00,1.0,landslide,continuous_rain,small,above_road,93.61156568,27.104022,1,2017-04-26,2017-04-25,2017-04-23,2017-04-19,10529,10
2017-05-05 20:27:00,5.0,mudslide,continuous_rain,small,above_road,-122.5601456,47.27487982,1,2017-05-05,2017-05-04,2017-05-02,2017-04-28,10530,10
2017-01-13 15:19:00,5.0,landslide,downpour,medium,natural_slope,123.4795419,10.03714,1,2017-01-13,2017-01-12,2017-01-10,2017-01-06,10531,10
2017-03-22 19:32:00,10.0,rock_fall,Unknown,small,above_road,73.24949043,35.46378481,0,2017-03-22,2017-03-21,2017-03-19,2017-03-15,10532,10
2017-02-09 17:05:00,10.0,landslide,downpour,large,natural_slope,105.7861277,-6.604482,1,2017-02-09,2017-02-08,2017-02-06,2017-02-02,10533,10
2017-04-07 13:19:00,5.0,mudslide,rain,small,above_road,-119.9523397,48.06413257,1,2017-04-07,2017-04-06,2017-04-04,2017-03-31,10534,10
2017-01-09 16:07:00,5.0,landslide,rain,small,above_road,-2.023652165,51.67903013,1,2017-01-09,2017-01-08,2017-01-06,2017-01-02,10535,10
2017-02-03 16:23:00,10.0,mudslide,continuous_rain,Unknown,above_road,-76.51534903,-12.01269625,1,2017-02-03,2017-02-02,2017-01-31,2017-01-27,10536,10
2017-05-03 13:22:00,5.0,landslide,rain,medium,retaining_wall,-84.50067398,39.10578115,1,2017-05-03,2017-05-02,2017-04-30,2017-04-26,10537,10
2017-04-04 12:57:00,1.0,landslide,rain,small,above_road,92.853913,25.118398,1,2017-04-04,2017-04-03,2017-04-01,2017-03-28,10538,10
2017-03-23 14:24:00,5.0,mudslide,rain,small,above_road,-116.911834,49.726406,1,2017-03-23,2017-03-22,2017-03-20,2017-03-16,10539,10
2017-04-02 13:19:00,5.0,landslide,downpour,medium,above_road,-90.87507319,32.36487904,1,2017-04-02,2017-04-01,2017-03-30,2017-03-26,10540,10
2017-02-12 18:08:00,1.0,landslide,downpour,medium,below_road,106.9650693,-6.697669793,1,2017-02-12,2017-02-11,2017-02-09,2017-02-05,10541,10
2017-01-10 20:35:00,5.0,landslide,continuous_rain,small,urban,-116.1451674,43.57998825,1,2017-01-10,2017-01-09,2017-01-07,2017-01-03,10542,10
2016-11-30 15:24:00,5.0,landslide,rain,small,above_road,-124.029762,44.164338,1,2016-11-30,2016-11-29,2016-11-27,2016-11-23,10543,10
2017-02-06 21:32:00,1.0,rock_fall,snowfall_snowmelt,small,above_road,-119.9411009,39.06769834,0,2017-02-06,2017-02-05,2017-02-03,2017-01-30,10544,10
2017-02-16 19:25:00,1.0,landslide,,small,below_road,13.6883749,42.7272715,0,2017-02-16,2017-02-15,2017-02-13,2017-02-09,10545,10
2017-03-19 15:09:00,5.0,landslide,rain,small,above_road,152.554007,-30.829127,1,2017-03-19,2017-03-18,2017-03-16,2017-03-12,10546,10
2017-02-02 18:09:00,1.0,landslide,Unknown,Unknown,above_road,75.26926793,33.2216593,0,2017-02-02,2017-02-01,2017-01-30,2017-01-26,10547,10
2017-02-17 22:55:00,1.0,mudslide,downpour,medium,natural_slope,-118.4056832,34.380809,1,2017-02-17,2017-02-16,2017-02-14,2017-02-10,10548,10
2017-01-20 14:57:00,5.0,landslide,leaking_pipe,small,above_road,-122.3890426,47.5182519,0,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10549,10
2017-03-23 14:10:00,1.0,mudslide,snowfall_snowmelt,small,above_road,-116.843145,48.464309,0,2017-03-23,2017-03-22,2017-03-20,2017-03-16,10550,10
2016-10-24 14:24:00,1.0,landslide,mining,small,mine,86.035008,20.83341,0,2016-10-24,2016-10-23,2016-10-21,2016-10-17,10551,10
2017-03-23 14:10:00,5.0,mudslide,rain,small,above_road,-116.4168941,48.75463908,1,2017-03-23,2017-03-22,2017-03-20,2017-03-16,10552,10
2016-12-16 14:35:00,1.0,rock_fall,flooding,small,above_road,-123.969925,41.845413,0,2016-12-16,2016-12-15,2016-12-13,2016-12-09,10553,10
2016-11-05 14:00:00,1.0,landslide,construction,small,engineered_slope,71.157068,34.10563,0,2016-11-05,2016-11-04,2016-11-02,2016-10-29,10554,10
2016-09-14 14:24:00,1.0,landslide,rain,small,above_road,-155.371656,20.041249,1,2016-09-14,2016-09-13,2016-09-11,2016-09-07,10555,10
2017-03-15 15:09:00,1.0,rock_fall,rain,small,above_road,-122.4765807,48.63776081,1,2017-03-15,2017-03-14,2017-03-12,2017-03-08,10556,10
2017-03-18 13:40:00,1.0,landslide,rain,small,above_road,-122.3673205,47.94213637,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10557,10
2017-04-08 19:04:00,5.0,mudslide,rain,small,natural_slope,-119.71544,34.41015853,1,2017-04-08,2017-04-07,2017-04-05,2017-04-01,10558,10
2017-03-31 12:57:00,1.0,landslide,rain,medium,above_road,-122.740865,45.915562,1,2017-03-31,2017-03-30,2017-03-28,2017-03-24,10559,10
2017-02-26 19:45:00,1.0,landslide,rain,small,above_coast,-5.076599066,50.13806158,1,2017-02-26,2017-02-25,2017-02-23,2017-02-19,10560,10
2017-05-08 13:28:00,5.0,landslide,continuous_rain,small,above_road,38.30385343,-4.843498811,1,2017-05-08,2017-05-07,2017-05-05,2017-05-01,10561,10
2017-02-09 17:05:00,1.0,landslide,mining,medium,mine,96.3086022,25.61953667,0,2017-02-09,2017-02-08,2017-02-06,2017-02-02,10562,10
2017-04-23 18:27:00,50.0,landslide,rain,medium,Unknown,72.88352146,41.16099153,1,2017-04-23,2017-04-22,2017-04-20,2017-04-16,10563,10
2017-03-07 19:24:00,10.0,landslide,rain,small,above_road,-1.855263,53.717863,1,2017-03-07,2017-03-06,2017-03-04,2017-02-28,10564,10
2017-05-09 13:28:00,10.0,rock_fall,rain,small,above_road,-104.9903631,38.92225016,1,2017-05-09,2017-05-08,2017-05-06,2017-05-02,10565,10
2016-12-12 14:22:00,10.0,landslide,rain,small,above_road,-82.801658,37.785693,1,2016-12-12,2016-12-11,2016-12-09,2016-12-05,10566,10
2017-04-08 13:19:00,5.0,landslide,continuous_rain,small,above_road,74.9648329,32.95544044,1,2017-04-08,2017-04-07,2017-04-05,2017-04-01,10567,10
2017-02-09 22:29:00,5.0,landslide,rain,small,above_road,-122.25385,47.51576386,1,2017-02-09,2017-02-08,2017-02-06,2017-02-02,10568,10
2017-02-06 21:44:00,25.0,snow_avalanche,snowfall_snowmelt,very_large,natural_slope,71.30557792,35.7276334,0,2017-02-06,2017-02-05,2017-02-03,2017-01-30,10569,10
2017-05-10 13:28:00,5.0,landslide,downpour,small,above_road,-105.5960863,40.37779708,1,2017-05-10,2017-05-09,2017-05-07,2017-05-03,10570,10
2017-03-01 16:06:00,5.0,mudslide,downpour,small,above_road,-82.984168,39.243182,1,2017-03-01,2017-02-28,2017-02-26,2017-02-22,10571,10
2017-03-16 13:48:00,1.0,mudslide,rain,small,above_road,-119.082588,50.7920428,1,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10572,10
2017-02-19 22:04:00,1.0,mudslide,snowfall_snowmelt,small,above_road,-112.1143653,41.78166509,0,2017-02-19,2017-02-18,2017-02-16,2017-02-12,10573,10
2017-02-17 21:37:00,5.0,landslide,downpour,Unknown,natural_slope,115.294324,-8.24510133,1,2017-02-17,2017-02-16,2017-02-14,2017-02-10,10574,10
2017-03-17 15:55:00,5.0,landslide,continuous_rain,medium,above_road,-78.57489565,-7.954477139,1,2017-03-17,2017-03-16,2017-03-14,2017-03-10,10575,10
2017-02-16 14:17:00,5.0,landslide,rain,medium,below_road,-118.7098838,46.95593447,1,2017-02-16,2017-02-15,2017-02-13,2017-02-09,10576,10
2017-03-18 20:58:00,5.0,landslide,rain,small,below_road,-115.597912,46.12337387,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10577,10
2017-01-31 19:27:00,5.0,landslide,rain,small,above_road,100.2822934,5.390741506,1,2017-01-31,2017-01-30,2017-01-28,2017-01-24,10578,10
2017-03-10 17:22:00,10.0,landslide,rain,Unknown,above_road,75.193916,33.370552,1,2017-03-10,2017-03-09,2017-03-07,2017-03-03,10579,10
2017-03-16 15:47:00,5.0,landslide,rain,medium,below_road,-122.347205,47.418594,1,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10580,10
2017-07-07 13:16:00,1.0,rock_fall,no_apparent_trigger,small,above_road,-106.123089,40.06193208,0,2017-07-07,2017-07-06,2017-07-04,2017-06-30,10581,10
2017-05-12 13:28:00,1.0,landslide,continuous_rain,small,above_road,-90.38634348,38.34492599,1,2017-05-12,2017-05-11,2017-05-09,2017-05-05,10582,10
2017-01-31 20:07:00,5.0,landslide,rain,large,natural_slope,29.26724852,-20.54287599,1,2017-01-31,2017-01-30,2017-01-28,2017-01-24,10583,10
2017-04-04 12:57:00,1.0,landslide,rain,small,above_road,93.04681,25.132228,1,2017-04-04,2017-04-03,2017-04-01,2017-03-28,10584,10
2017-07-09 13:23:00,5.0,landslide,continuous_rain,small,above_road,93.61882043,27.092916,1,2017-07-09,2017-07-08,2017-07-06,2017-07-02,10585,10
2017-01-24 21:52:00,5.0,landslide,downpour,small,above_road,-155.0889266,19.73070321,1,2017-01-24,2017-01-23,2017-01-21,2017-01-17,10586,10
2017-03-25 17:32:00,1.0,landslide,other,medium,above_river,105.006749,11.36244543,0,2017-03-25,2017-03-24,2017-03-22,2017-03-18,10587,10
2017-03-30 15:08:00,5.0,landslide,tropical_cyclone,small,below_road,148.9364121,-21.31845152,1,2017-03-30,2017-03-29,2017-03-27,2017-03-23,10588,10
2017-05-14 14:05:00,1.0,landslide,rain,small,above_coast,-119.4930924,50.19521099,1,2017-05-14,2017-05-13,2017-05-11,2017-05-07,10589,10
2017-04-14 17:55:00,5.0,landslide,rain,small,natural_slope,-107.017168,37.25520686,1,2017-04-14,2017-04-13,2017-04-11,2017-04-07,10590,10
2017-02-08 15:28:00,1.0,landslide,rain,small,above_road,-122.7867427,45.54554329,1,2017-02-08,2017-02-07,2017-02-05,2017-02-01,10591,10
2017-03-15 16:46:00,1.0,rock_fall,rain,small,above_road,-122.448275,48.623821,1,2017-03-15,2017-03-14,2017-03-12,2017-03-08,10592,10
2017-07-09 13:23:00,10.0,landslide,continuous_rain,small,above_road,94.10065403,25.6320357,1,2017-07-09,2017-07-08,2017-07-06,2017-07-02,10593,10
2017-04-05 13:19:00,1.0,rock_fall,rain,small,above_road,-86.95613007,36.20785464,1,2017-04-05,2017-04-04,2017-04-02,2017-03-29,10594,10
2017-04-05 13:19:00,5.0,landslide,rain,small,urban,123.5297419,9.774184314,1,2017-04-05,2017-04-04,2017-04-02,2017-03-29,10595,10
2017-02-17 23:10:00,1.0,mudslide,rain,small,above_road,-119.4488081,34.36345704,1,2017-02-17,2017-02-16,2017-02-14,2017-02-10,10596,10
2016-10-31 14:24:00,1.0,landslide,rain,small,above_road,101.418577,12.589702,1,2016-10-31,2016-10-30,2016-10-28,2016-10-24,10597,10
2017-03-15 16:46:00,5.0,landslide,rain,small,above_road,-122.754514,45.92401,1,2017-03-15,2017-03-14,2017-03-12,2017-03-08,10598,10
2017-05-01 19:03:00,5.0,landslide,rain,small,natural_slope,115.0920102,-8.279864546,1,2017-05-01,2017-04-30,2017-04-28,2017-04-24,10599,10
2017-01-19 21:08:00,5.0,landslide,snowfall_snowmelt,medium,above_road,-120.0516629,37.98298928,0,2017-01-19,2017-01-18,2017-01-16,2017-01-12,10600,10
2016-12-16 14:35:00,5.0,mudslide,rain,medium,above_road,-116.950975,33.968473,1,2016-12-16,2016-12-15,2016-12-13,2016-12-09,10601,10
2017-03-07 19:24:00,1.0,landslide,downpour,small,above_road,175.016756,-36.784719,1,2017-03-07,2017-03-06,2017-03-04,2017-02-28,10602,10
2017-02-17 20:04:00,1.0,landslide,continuous_rain,medium,below_road,-122.4604589,48.95184809,1,2017-02-17,2017-02-16,2017-02-14,2017-02-10,10603,10
2017-07-10 14:05:00,5.0,landslide,continuous_rain,medium,above_river,124.7102698,11.01601242,1,2017-07-10,2017-07-09,2017-07-07,2017-07-03,10604,10
2017-06-15 14:21:00,5.0,mudslide,downpour,medium,urban,-72.5129604,18.77238406,1,2017-06-15,2017-06-14,2017-06-12,2017-06-08,10605,10
2017-04-18 14:28:00,1.0,mudslide,continuous_rain,medium,above_river,72.90690683,40.88384133,1,2017-04-18,2017-04-17,2017-04-15,2017-04-11,10606,10
2017-03-18 21:29:00,5.0,landslide,rain,small,above_road,-122.38417,47.227674,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10607,10
2017-03-30 12:57:00,1.0,mudslide,rain,small,above_road,-81.499376,36.229474,1,2017-03-30,2017-03-29,2017-03-27,2017-03-23,10608,10
2017-01-22 20:21:00,5.0,rock_fall,rain,small,above_road,-118.4017601,34.124476,1,2017-01-22,2017-01-21,2017-01-19,2017-01-15,10609,10
2017-03-16 20:44:00,5.0,landslide,construction,small,natural_slope,91.125374,23.438189,0,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10610,10
2017-06-18 13:16:00,10.0,landslide,monsoon,medium,above_road,92.78260587,26.96437841,1,2017-06-18,2017-06-17,2017-06-15,2017-06-11,10611,10
2017-03-18 14:10:00,5.0,landslide,rain,small,below_road,-116.479598,48.130894,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10612,10
2017-02-21 14:46:00,5.0,mudslide,snowfall_snowmelt,small,above_road,-111.8567637,41.32696363,0,2017-02-21,2017-02-20,2017-02-18,2017-02-14,10613,10
2017-01-24 19:05:00,10.0,landslide,rain,small,above_road,102.0799266,3.300391156,1,2017-01-24,2017-01-23,2017-01-21,2017-01-17,10614,10
2017-03-06 22:33:00,10.0,mudslide,downpour,small,above_road,175.883064,-37.270678,1,2017-03-06,2017-03-05,2017-03-03,2017-02-27,10615,10
2017-02-16 21:37:00,1.0,landslide,rain,small,above_road,-122.760786,45.934422,1,2017-02-16,2017-02-15,2017-02-13,2017-02-09,10616,10
2017-01-20 14:57:00,5.0,mudslide,snowfall_snowmelt,small,above_road,-121.4617341,39.7602315,0,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10617,10
2016-11-05 14:00:00,10.0,landslide,rain,small,natural_slope,123.876998,10.329022,1,2016-11-05,2016-11-04,2016-11-02,2016-10-29,10618,10
2017-05-11 13:28:00,10.0,landslide,rain,small,above_road,84.71592278,28.21798862,1,2017-05-11,2017-05-10,2017-05-08,2017-05-04,10619,10
2017-04-11 13:34:00,5.0,landslide,rain,small,above_road,-72.34177825,46.53684224,1,2017-04-11,2017-04-10,2017-04-08,2017-04-04,10620,10
2017-07-08 13:23:00,1.0,landslide,rain,large,natural_slope,105.6688433,26.6726411,1,2017-07-08,2017-07-07,2017-07-05,2017-07-01,10621,10
2017-02-19 22:45:00,10.0,landslide,rain,small,above_road,75.19165535,33.336892,1,2017-02-19,2017-02-18,2017-02-16,2017-02-12,10622,10
2017-02-22 22:45:00,10.0,landslide,continuous_rain,small,natural_slope,112.8374948,3.086036242,1,2017-02-22,2017-02-21,2017-02-19,2017-02-15,10623,10
2017-03-18 15:47:00,50.0,landslide,rain,Unknown,natural_slope,112.595116,1.760867,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10624,10
2017-01-22 19:39:00,1.0,mudslide,downpour,medium,above_road,-117.835709,33.9225391,1,2017-01-22,2017-01-21,2017-01-19,2017-01-15,10625,10
2017-01-21 20:21:00,1.0,landslide,freeze_thaw,small,above_road,-122.3035053,48.72678738,0,2017-01-21,2017-01-20,2017-01-18,2017-01-14,10626,10
2017-07-01 18:45:00,1.0,landslide,downpour,medium,above_coast,174.7227399,-36.61481695,1,2017-07-01,2017-06-30,2017-06-28,2017-06-24,10627,10
2017-01-06 18:30:00,5.0,landslide,snowfall_snowmelt,medium,below_road,-119.7586878,49.75158901,0,2017-01-06,2017-01-05,2017-01-03,2016-12-30,10628,10
2017-02-26 19:45:00,10.0,landslide,snowfall_snowmelt,large,above_road,75.77361313,33.25646771,0,2017-02-26,2017-02-25,2017-02-23,2017-02-19,10629,10
2017-03-06 16:52:00,5.0,landslide,Unknown,medium,above_road,75.19213091,33.3373721,0,2017-03-06,2017-03-05,2017-03-03,2017-02-27,10630,10
2017-07-07 14:21:00,5.0,landslide,rain,medium,Unknown,48.29313889,54.372128,1,2017-07-07,2017-07-06,2017-07-04,2017-06-30,10631,10
2017-03-26 18:36:00,25.0,landslide,Unknown,large,natural_slope,73.42104361,40.88167416,0,2017-03-26,2017-03-25,2017-03-23,2017-03-19,10632,10
2016-12-06 15:21:00,1.0,rock_fall,Unknown,small,above_road,-84.00841,35.557352,0,2016-12-06,2016-12-05,2016-12-03,2016-11-29,10633,10
2017-03-21 19:32:00,1.0,mudslide,continuous_rain,medium,above_road,-116.369756,48.605862,1,2017-03-21,2017-03-20,2017-03-18,2017-03-14,10634,10
2017-03-01 17:35:00,5.0,riverbank_collapse,downpour,small,above_road,-76.70218909,-11.93255048,1,2017-03-01,2017-02-28,2017-02-26,2017-02-22,10635,10
2017-07-05 13:16:00,1.0,landslide,downpour,medium,above_road,44.6749956,42.25652741,1,2017-07-05,2017-07-04,2017-07-02,2017-06-28,10636,10
2017-03-29 16:36:00,5.0,mudslide,Unknown,small,above_road,-116.7682735,47.4616048,0,2017-03-29,2017-03-28,2017-03-26,2017-03-22,10637,10
2017-01-19 21:23:00,5.0,rock_fall,rain,small,above_road,-123.7739535,48.06938284,1,2017-01-19,2017-01-18,2017-01-16,2017-01-12,10638,10
2017-04-11 13:34:00,1.0,rock_fall,earthquake,small,above_road,-89.33519618,13.70101326,0,2017-04-11,2017-04-10,2017-04-08,2017-04-04,10639,10
2016-12-15 14:22:00,1.0,landslide,rain,medium,natural_slope,178.440048,-18.095193,1,2016-12-15,2016-12-14,2016-12-12,2016-12-08,10640,10
2017-03-17 18:40:00,5.0,rock_fall,rain,small,above_road,-122.438565,48.615529,1,2017-03-17,2017-03-16,2017-03-14,2017-03-10,10641,10
2017-01-18 16:47:00,5.0,landslide,downpour,small,above_road,-122.7508186,46.45955095,1,2017-01-18,2017-01-17,2017-01-15,2017-01-11,10642,10
2017-07-10 14:21:00,1.0,landslide,continuous_rain,medium,Unknown,93.85748748,26.95223279,1,2017-07-10,2017-07-09,2017-07-07,2017-07-03,10643,10
2017-04-25 17:58:00,50.0,landslide,continuous_rain,small,above_road,92.67420963,24.0135808,1,2017-04-25,2017-04-24,2017-04-22,2017-04-18,10644,10
2017-05-16 14:05:00,1.0,landslide,continuous_rain,small,above_road,93.99655231,25.73318099,1,2017-05-16,2017-05-15,2017-05-13,2017-05-09,10645,10
2017-05-03 13:22:00,5.0,landslide,continuous_rain,small,above_road,-76.88228049,18.11255566,1,2017-05-03,2017-05-02,2017-04-30,2017-04-26,10646,10
2016-11-09 14:00:00,1.0,landslide,rain,small,natural_slope,-122.606856,43.270395,1,2016-11-09,2016-11-08,2016-11-06,2016-11-02,10647,10
2017-02-18 20:04:00,5.0,landslide,rain,medium,above_road,75.18134474,33.49573061,1,2017-02-18,2017-02-17,2017-02-15,2017-02-11,10648,10
2017-04-17 17:47:00,5.0,landslide,construction,medium,natural_slope,77.29184098,31.76419233,0,2017-04-17,2017-04-16,2017-04-14,2017-04-10,10649,10
2016-12-16 14:35:00,5.0,mudslide,rain,medium,natural_slope,-117.940183,34.149216,1,2016-12-16,2016-12-15,2016-12-13,2016-12-09,10650,10
2017-04-16 13:34:00,1.0,landslide,rain,medium,natural_slope,73.60000632,40.78356656,1,2017-04-16,2017-04-15,2017-04-13,2017-04-09,10651,10
2017-01-20 19:44:00,5.0,landslide,downpour,large,engineered_slope,123.8760501,10.442036,1,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10652,10
2017-06-24 13:23:00,5.0,landslide,rain,small,above_road,94.62220277,26.66354481,1,2017-06-24,2017-06-23,2017-06-21,2017-06-17,10653,10
2017-01-23 20:14:00,5.0,landslide,downpour,medium,above_road,110.3243565,1.401449275,1,2017-01-23,2017-01-22,2017-01-20,2017-01-16,10654,10
2017-05-05 14:05:00,5.0,mudslide,rain,small,above_road,-119.0470126,50.68445384,1,2017-05-05,2017-05-04,2017-05-02,2017-04-28,10655,10
2017-01-20 21:23:00,1.0,mudslide,rain,medium,above_road,-117.3556802,34.28752918,1,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10656,10
2017-04-22 17:55:00,5.0,rock_fall,rain,medium,above_road,75.80816901,33.18368391,1,2017-04-22,2017-04-21,2017-04-19,2017-04-15,10657,10
2017-03-18 15:55:00,1.0,landslide,downpour,medium,natural_slope,107.868913,-7.498069,1,2017-03-18,2017-03-17,2017-03-15,2017-03-11,10658,10
2017-02-07 18:52:00,10.0,mudslide,construction,medium,urban,89.45570226,25.64319355,0,2017-02-07,2017-02-06,2017-02-04,2017-01-31,10659,10
2016-12-10 14:22:00,50.0,landslide,rain,medium,natural_slope,102.431673,3.983405,1,2016-12-10,2016-12-09,2016-12-07,2016-12-03,10660,10
2017-05-04 13:22:00,1.0,rock_fall,rain,small,above_road,-107.0531393,40.4839954,1,2017-05-04,2017-05-03,2017-05-01,2017-04-27,10661,10
2017-03-16 17:32:00,1.0,landslide,downpour,large,above_river,-76.70147,-11.930724,1,2017-03-16,2017-03-15,2017-03-13,2017-03-09,10662,10
2017-03-21 15:47:00,5.0,rock_fall,rain,small,bluff,-120.1723487,34.52842248,1,2017-03-21,2017-03-20,2017-03-18,2017-03-14,10663,10
2016-12-21 13:57:00,5.0,landslide,mining,medium,mine,37.844734,48.396267,0,2016-12-21,2016-12-20,2016-12-18,2016-12-14,10664,10
2017-01-20 15:39:00,1.0,debris_flow,snowfall_snowmelt,small,above_road,-119.8489176,38.95349606,0,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10665,10
2017-03-12 15:09:00,1.0,landslide,downpour,large,deforested_slope,175.069486,-37.267461,1,2017-03-12,2017-03-11,2017-03-09,2017-03-05,10666,10
2017-02-21 17:34:00,1.0,landslide,rain,small,above_road,-123.1458391,44.86769902,1,2017-02-21,2017-02-20,2017-02-18,2017-02-14,10667,10
2017-03-27 16:36:00,1.0,rock_fall,Unknown,small,above_road,-82.61794521,35.69046875,0,2017-03-27,2017-03-26,2017-03-24,2017-03-20,10668,10
2016-12-05 13:22:00,1.0,landslide,snowfall_snowmelt,small,natural_slope,-122.795871,45.580476,0,2016-12-05,2016-12-04,2016-12-02,2016-11-28,10669,10
2016-11-11 15:00:00,50.0,landslide,rain,medium,above_road,-44.302371,-22.912451,1,2016-11-11,2016-11-10,2016-11-08,2016-11-04,10670,10
2016-12-16 14:22:00,5.0,landslide,rain,medium,above_road,178.36266,-18.115639,1,2016-12-16,2016-12-15,2016-12-13,2016-12-09,10671,10
2017-05-11 13:28:00,5.0,landslide,rain,small,above_road,-104.7448595,37.59593032,1,2017-05-11,2017-05-10,2017-05-08,2017-05-04,10672,10
2017-01-20 20:38:00,5.0,debris_flow,downpour,large,urban,-117.9438775,34.15029849,1,2017-01-20,2017-01-19,2017-01-17,2017-01-13,10673,10
2017-03-15 18:40:00,1.0,landslide,rain,medium,above_road,-123.8354432,45.27076031,1,2017-03-15,2017-03-14,2017-03-12,2017-03-08,10674,10
2017-05-04 13:22:00,5.0,landslide,other,small,above_river,17.01749869,51.11925844,0,2017-05-04,2017-05-03,2017-05-01,2017-04-27,10675,10
2017-02-16 22:29:00,1.0,landslide,rain,small,above_road,-122.19965,47.505313,1,2017-02-16,2017-02-15,2017-02-13,2017-02-09,10676,10
2017-04-05 13:34:00,1.0,rock_fall,freeze_thaw,small,above_road,-105.5829874,39.76403558,0,2017-04-05,2017-04-04,2017-04-02,2017-03-29,10677,10
2017-03-24 17:32:00,1.0,rock_fall,Unknown,small,above_road,-123.5477652,44.42016203,0,2017-03-24,2017-03-23,2017-03-21,2017-03-17,10678,10
2017-03-26 14:24:00,1.0,landslide,Unknown,medium,natural_slope,104.8439885,25.59124726,0,2017-03-26,2017-03-25,2017-03-23,2017-03-19,10679,10
2017-04-17 13:34:00,5.0,landslide,rain,small,above_road,75.19329838,33.3191592,1,2017-04-17,2017-04-16,2017-04-14,2017-04-10,10680,10
